frame_no,detection_no,class,x,y,width,height,confidence
156,23,person,1755.0,112.1,47.8,113.5,0.5017
156,24,person,208.5,13.5,56.6,124.4,0.3749
156,25,person,396.1,22.2,51.9,101.4,0.3648
156,26,handbag,692.9,696.7,42.3,43.7,0.5471
156,27,person,412.9,453.3,93.9,165.3,0.3313
156,28,handbag,935.8,454.9,36.6,56.0,0.3263
156,29,person,717.5,70.9,48.2,124.9,0.3228
156,30,person,1731.8,204.1,70.6,158.2,0.3393
156,31,backpack,465.9,488.6,47.6,57.3,0.3562
157,1,person,682.1,132.6,49.0,140.7,0.5698
157,2,person,1060.0,310.3,65.3,153.6,0.7174
157,3,person,912.2,527.9,79.2,178.7,0.7929
157,4,person,530.7,657.7,87.0,175.5,0.8234
157,5,person,338.9,463.0,63.8,151.5,0.4301
157,6,person,384.3,484.1,75.4,158.1,0.5294
157,7,person,1561.9,206.4,62.2,148.6,0.6225
157,8,person,947.5,401.6,61.6,163.9,0.5522
157,9,person,525.5,506.6,70.7,153.9,0.7150
157,10,person,1151.8,319.2,58.0,133.2,0.6407
157,11,person,1028.7,472.0,54.9,160.8,0.7114
157,12,person,1791.3,412.8,86.1,177.2,0.8024
157,13,person,157.8,767.7,102.8,196.4,0.9167
157,14,person,1242.0,502.2,76.8,178.3,0.7977
157,15,person,75.0,108.3,47.5,121.8,0.6551
157,16,person,699.2,591.3,81.9,203.0,0.7148
157,17,person,913.9,151.7,52.5,144.1,0.6564
157,18,person,1384.7,23.4,37.8,133.8,0.5514
157,19,person,1158.4,141.7,50.0,113.2,0.4517
157,20,person,1800.4,107.7,46.3,120.6,0.3824
157,21,handbag,935.6,424.2,61.6,88.7,0.4123
157,22,tennis racket,1725.1,487.7,43.8,22.5,0.4836
157,23,person,1755.3,113.0,47.7,112.4,0.4466
157,24,person,208.0,14.8,57.3,125.8,0.3386
157,25,person,397.8,22.4,52.8,100.9,0.3790
157,26,handbag,694.0,692.4,38.5,40.1,0.4424
157,27,person,409.5,443.3,98.8,174.3,0.3500
157,28,handbag,936.0,457.6,36.4,55.7,0.2959
157,29,person,716.9,68.7,48.2,124.7,0.3057
157,30,person,1731.9,206.4,69.6,155.9,0.2883
157,31,backpack,462.0,487.3,48.7,58.8,0.4010
158,1,person,681.1,130.1,49.2,142.1,0.6059
158,2,person,1059.5,307.2,66.4,156.3,0.7549
158,3,person,911.6,533.1,79.7,179.8,0.7918
158,4,person,530.9,661.0,85.7,171.9,0.8345
158,5,person,338.8,462.7,63.8,151.4,0.4730
158,6,person,384.0,483.4,76.0,158.9,0.5416
158,7,person,1559.4,205.7,62.5,148.6,0.6395
158,8,person,946.1,403.6,62.5,166.5,0.6329
158,9,person,524.9,511.8,69.6,151.1,0.7367
158,10,person,1153.1,322.5,58.4,135.3,0.7251
158,11,person,1027.2,468.0,54.8,159.9,0.7478
158,12,person,1791.4,419.1,87.3,179.8,0.8169
158,13,person,158.4,774.2,105.2,200.1,0.9207
158,14,person,1243.6,493.6,77.3,180.7,0.7767
158,15,person,74.7,108.2,47.2,121.2,0.6595
158,16,person,698.1,583.9,78.2,193.6,0.7758
158,17,person,913.2,154.5,52.3,144.4,0.6841
158,18,person,1384.6,23.4,37.7,133.4,0.5630
158,19,person,1159.0,139.7,50.0,113.1,0.4399
158,20,person,1803.3,108.5,46.5,119.8,0.4154
158,21,tennis racket,1724.1,487.1,45.2,23.3,0.3394
158,22,person,1756.2,113.5,47.4,110.7,0.4118
158,23,person,207.5,16.4,57.3,125.9,0.2690
158,24,person,399.7,21.4,53.6,100.8,0.3819
158,25,handbag,692.5,684.8,40.0,42.0,0.4195
158,26,person,412.5,449.3,95.1,167.8,0.2575
158,27,handbag,937.0,463.3,35.4,53.8,0.4447
158,28,person,715.8,65.4,48.5,126.1,0.3196
158,29,person,1732.9,206.9,69.1,155.8,0.5702
158,30,backpack,458.4,486.3,49.4,59.3,0.4271
158,31,person,818.2,10.7,40.6,126.3,0.2823
159,1,person,680.1,128.1,49.4,143.8,0.5496
159,2,person,1059.2,305.6,66.8,157.2,0.7883
159,3,person,910.9,536.3,80.1,180.6,0.7924
159,4,person,530.5,661.2,85.0,169.8,0.8419
159,5,person,339.0,462.6,63.9,151.2,0.5107
159,6,person,383.8,482.3,76.4,159.5,0.5586
159,7,person,1557.7,204.3,62.8,149.5,0.7252
159,8,person,946.2,404.8,63.0,168.8,0.6457
159,9,person,525.1,515.1,67.9,146.5,0.7577
159,10,person,1154.7,324.9,57.7,134.8,0.7341
159,11,person,1027.2,463.7,54.0,157.6,0.7366
159,12,person,1791.3,423.4,87.7,180.4,0.8369
159,13,person,160.0,778.3,105.7,201.9,0.8958
159,14,person,1245.7,489.1,75.8,177.6,0.7893
159,15,person,74.3,108.5,46.9,120.6,0.6369
159,16,person,700.7,578.8,75.0,185.5,0.7723
159,17,person,912.9,156.0,52.3,144.5,0.6966
159,18,person,1384.2,23.2,37.7,133.2,0.5819
159,19,person,1158.8,138.1,50.4,114.5,0.3855
159,20,person,1805.1,109.5,47.0,121.1,0.3911
159,21,frisbee,1721.4,484.6,48.2,24.8,0.3667
159,22,person,1756.8,115.4,47.6,110.0,0.4239
159,23,person,207.5,18.4,57.3,125.8,0.3234
159,24,person,400.8,20.5,54.2,101.3,0.3811
159,25,handbag,689.8,679.3,39.8,42.3,0.4226
159,26,handbag,933.9,463.3,38.3,57.9,0.4662
159,27,person,715.1,63.4,47.8,125.4,0.3281
159,28,person,1732.9,209.2,68.1,153.5,0.5923
159,29,backpack,458.8,486.3,49.0,59.0,0.3035
159,30,person,818.6,10.3,40.2,125.3,0.2899
160,1,person,680.1,127.3,49.4,144.5,0.6061
160,2,person,1059.2,303.5,67.5,159.2,0.7637
160,3,person,911.0,538.8,80.2,180.2,0.7837
160,4,person,529.3,663.6,86.1,171.9,0.8466
160,5,person,338.8,461.9,64.1,151.6,0.5025
160,6,person,384.0,481.2,76.7,160.3,0.5780
160,7,person,1556.0,200.8,63.8,152.4,0.6519
160,8,person,946.4,407.1,62.2,167.5,0.6810
160,9,person,523.4,516.1,68.9,148.2,0.7213
160,10,person,1155.7,326.0,57.2,134.4,0.7081
160,11,person,1028.1,459.8,52.6,153.0,0.7419
160,12,person,1790.7,426.9,88.8,182.7,0.8267
160,13,person,160.2,781.3,105.7,201.8,0.9055
160,14,person,1246.9,484.1,74.0,173.0,0.7901
160,15,person,74.1,108.8,46.7,120.2,0.6058
160,16,person,702.1,574.0,73.0,180.5,0.8183
160,17,person,913.1,157.6,51.8,143.4,0.6865
160,18,person,1383.9,22.7,37.7,133.5,0.5654
160,19,person,1161.4,136.1,50.3,113.9,0.4026
160,20,person,1805.8,110.1,48.0,123.7,0.3826
160,21,frisbee,1720.1,483.5,49.8,25.7,0.3197
160,22,person,1757.8,115.3,48.4,110.3,0.3715
160,23,person,207.4,19.5,57.2,126.2,0.3018
160,24,person,402.9,20.4,54.0,100.9,0.3528
160,25,handbag,689.3,675.2,39.6,42.1,0.4725
160,26,handbag,933.9,467.2,37.1,55.4,0.3181
160,27,person,714.6,61.4,47.8,126.5,0.3620
160,28,person,1734.2,214.9,66.0,147.5,0.3144
160,29,person,819.1,9.8,40.2,125.1,0.2627
161,1,person,680.4,126.2,49.3,144.6,0.6044
161,2,person,1059.5,301.5,67.7,160.2,0.7700
161,3,person,911.2,541.7,79.9,179.0,0.8188
161,4,person,527.3,667.2,88.6,177.8,0.8620
161,5,person,338.7,461.2,64.3,152.1,0.5204
161,6,person,384.2,480.9,76.8,160.8,0.5853
161,7,person,1554.9,198.7,64.0,154.2,0.6800
161,8,person,946.7,408.4,61.5,166.1,0.6709
161,9,person,521.5,517.9,70.3,151.3,0.7183
161,10,person,1157.0,327.2,56.5,133.3,0.7292
161,11,person,1028.2,455.9,51.8,149.9,0.7447
161,12,person,1790.9,430.4,88.9,182.7,0.8372
161,13,person,161.5,784.1,104.5,199.8,0.8783
161,14,person,1247.5,479.2,72.3,168.3,0.7800
161,15,person,73.9,109.0,46.5,119.8,0.5907
161,16,person,702.6,569.6,73.0,180.4,0.8210
161,17,person,913.2,158.2,51.6,142.9,0.6697
161,18,person,1383.9,22.3,37.8,133.9,0.5734
161,19,person,1162.7,135.3,50.4,114.2,0.3759
161,20,person,1806.4,110.8,49.0,126.5,0.3830
161,21,frisbee,1719.5,483.1,50.9,26.5,0.3573
161,22,person,1758.9,116.0,48.7,109.6,0.3129
161,23,person,207.1,20.0,57.4,127.0,0.3052
161,24,person,404.4,19.7,54.0,101.4,0.3458
161,25,handbag,687.2,673.2,37.4,40.0,0.5378
161,26,handbag,933.1,469.8,37.2,54.9,0.3346
161,27,person,714.6,60.4,47.4,126.5,0.3496
161,28,person,1734.6,213.0,66.9,148.7,0.3112
161,29,person,819.1,9.3,40.2,125.3,0.2761
162,1,person,681.1,125.4,49.3,144.0,0.6194
162,2,person,1060.0,299.9,67.7,160.8,0.7785
162,3,person,911.8,544.7,79.1,176.6,0.8038
162,4,person,526.0,672.3,90.0,182.0,0.8528
162,5,person,338.6,460.6,64.4,152.5,0.4957
162,6,person,383.8,480.4,77.1,161.4,0.5601
162,7,person,1554.4,197.3,63.9,154.9,0.6945
162,8,person,946.8,409.3,61.0,165.2,0.6717
162,9,person,520.9,521.0,70.4,151.3,0.6979
162,10,person,1158.0,329.2,55.8,131.3,0.7389
162,11,person,1029.2,452.2,50.4,145.2,0.7291
162,12,person,1791.6,433.5,88.4,181.2,0.8389
162,13,person,163.0,786.5,103.3,197.8,0.8800
162,14,person,1248.2,475.1,71.1,165.0,0.7955
162,15,person,73.6,108.6,46.6,120.2,0.5710
162,16,person,702.8,565.6,73.9,182.8,0.8171
162,17,person,913.8,158.9,51.5,142.2,0.6217
162,18,person,1383.9,22.0,37.9,134.3,0.5571
162,19,person,1160.9,134.4,50.5,116.3,0.3093
162,20,person,1806.6,112.3,49.6,127.7,0.3724
162,21,frisbee,1718.9,482.7,52.3,27.3,0.2947
162,22,person,1760.0,116.9,49.7,110.3,0.3343
162,23,person,207.7,20.8,57.0,126.7,0.3196
162,24,person,407.2,19.3,53.5,101.9,0.3848
162,25,handbag,686.5,670.9,37.2,39.7,0.5553
162,26,handbag,931.7,472.4,37.1,54.4,0.3779
162,27,person,714.4,60.3,46.8,125.9,0.3561
162,28,person,1735.5,216.8,65.9,145.3,0.2690
162,29,person,819.0,9.0,40.3,125.5,0.2855
163,1,person,680.8,122.4,49.5,144.5,0.5839
163,2,person,1061.3,296.0,66.9,159.7,0.7852
163,3,person,912.9,548.0,77.8,172.8,0.8082
163,4,person,524.6,679.3,91.1,186.3,0.8632
163,5,person,338.6,460.2,64.5,152.9,0.4896
163,6,person,383.8,481.3,76.9,160.8,0.5564
163,7,person,1553.9,195.0,62.8,153.5,0.7019
163,8,person,947.1,414.2,59.5,161.6,0.6871
163,9,person,519.9,524.2,69.6,149.4,0.6795
163,10,person,1159.1,331.6,55.1,128.5,0.7330
163,11,person,1030.3,447.2,50.8,146.5,0.7195
163,12,person,1793.3,437.7,87.4,178.0,0.8401
163,13,person,166.4,791.0,100.8,193.6,0.9013
163,14,person,1248.3,469.6,72.1,166.7,0.7987
163,15,person,73.4,108.7,46.5,120.0,0.5694
163,16,person,702.3,560.2,76.1,188.5,0.8112
163,17,person,914.3,160.4,51.3,140.7,0.6504
163,18,person,1383.9,22.0,37.9,134.2,0.5611
163,19,person,1160.2,131.7,50.4,118.8,0.2992
163,20,person,1807.3,114.3,49.9,127.5,0.3415
163,21,frisbee,1720.0,483.1,50.0,26.2,0.3901
163,22,person,1761.6,117.3,51.7,114.3,0.3540
163,23,person,208.4,22.2,56.4,125.7,0.3387
163,24,person,410.8,18.3,52.4,102.6,0.3490
163,25,handbag,682.8,663.4,45.2,48.4,0.6043
163,26,handbag,931.0,476.7,37.3,54.4,0.4546
163,27,person,713.9,60.3,46.7,126.5,0.3007
163,28,person,1735.2,212.8,67.9,149.7,0.4807
163,29,person,819.5,8.7,40.4,126.7,0.3420
163,30,backpack,458.1,486.0,49.3,59.2,0.3876
164,1,person,680.2,119.6,49.7,145.3,0.6528
164,2,person,1062.4,293.3,65.6,157.3,0.7709
164,3,person,913.5,551.2,77.1,170.3,0.8001
164,4,person,523.2,685.2,91.5,189.4,0.8562
164,5,person,338.7,460.3,64.5,153.1,0.4968
164,6,person,384.2,482.2,76.6,160.2,0.5573
164,7,person,1553.9,192.6,62.0,152.3,0.6359
164,8,person,947.3,418.1,58.7,158.9,0.7099
164,9,person,519.1,526.8,69.4,148.9,0.6635
164,10,person,1158.9,335.0,55.5,127.5,0.7280
164,11,person,1030.8,444.6,51.2,148.2,0.6928
164,12,person,1794.4,438.4,87.4,177.1,0.8139
164,13,person,168.9,794.7,98.8,190.4,0.8905
164,14,person,1248.6,465.2,73.5,169.9,0.7993
164,15,person,73.5,108.6,46.5,120.2,0.5952
164,16,person,701.5,556.3,77.6,193.0,0.8173
164,17,person,914.5,162.0,50.9,138.8,0.6521
164,18,person,1384.0,22.1,37.8,134.1,0.5661
164,19,person,1160.1,129.2,50.1,120.6,0.3437
164,20,person,1807.7,115.7,50.2,127.6,0.3377
164,21,frisbee,1721.1,483.7,48.1,25.2,0.3216
164,22,person,1762.1,117.6,52.3,115.1,0.3893
164,23,person,209.0,23.1,56.0,125.1,0.3520
164,24,person,413.4,18.4,50.9,102.4,0.3886
164,25,handbag,680.0,659.4,48.7,52.5,0.7157
164,26,handbag,930.3,480.6,37.7,54.6,0.3869
164,27,person,713.6,60.1,46.5,126.9,0.3110
164,28,person,1735.1,212.8,69.1,152.7,0.4848
164,29,person,819.8,8.5,40.6,127.9,0.3530
164,30,person,3.0,584.3,36.5,138.2,0.5611
164,31,backpack,456.6,485.8,49.6,59.1,0.4436
165,1,person,679.9,117.1,49.5,144.6,0.6821
165,2,person,1063.3,290.6,64.2,154.3,0.7734
165,3,person,914.3,555.2,76.0,167.3,0.7895
165,4,person,523.0,690.0,90.6,189.8,0.8592
165,5,person,338.6,460.5,64.6,153.4,0.4925
165,6,person,384.3,483.2,76.4,159.3,0.5496
165,7,person,1554.4,190.5,60.4,149.0,0.6180
165,8,person,946.2,421.6,58.3,157.5,0.6786
165,9,person,519.1,529.3,68.7,147.4,0.6669
165,10,person,1157.4,338.3,57.8,131.0,0.6934
165,11,person,1031.0,442.1,51.8,150.7,0.6866
165,12,person,1795.6,440.5,87.2,175.6,0.8141
165,13,person,171.7,799.4,96.9,186.3,0.8976
165,14,person,1248.6,462.9,74.5,172.1,0.8057
165,15,person,73.5,109.2,46.4,119.7,0.5637
165,16,person,700.9,554.0,78.6,196.1,0.8247
165,17,person,914.6,163.9,50.6,137.2,0.6226
165,18,person,1384.0,22.3,37.7,134.0,0.5832
165,19,person,1808.9,117.9,50.5,127.8,0.3361
165,20,frisbee,1721.8,484.2,47.6,24.9,0.2754
165,21,person,1763.3,118.7,52.3,114.2,0.3704
165,22,person,209.4,23.7,55.5,124.3,0.3511
165,23,person,416.6,19.3,49.3,101.4,0.3397
165,24,handbag,677.3,655.2,51.9,56.7,0.7619
165,25,handbag,929.6,483.5,38.1,55.2,0.3478
165,26,person,713.8,59.8,46.1,126.6,0.3263
165,27,person,1734.9,216.7,69.8,154.2,0.5158
165,28,person,820.1,8.4,40.6,128.7,0.4028
165,29,person,5.6,592.0,35.5,133.4,0.6091
165,30,backpack,455.4,485.7,50.1,59.1,0.4650
165,31,frisbee,1632.4,334.7,37.9,19.0,0.4557
165,32,handbag,930.3,441.0,69.1,100.1,0.2682
166,1,person,680.1,114.5,49.1,143.1,0.6066
166,2,person,1064.2,288.5,62.3,149.1,0.7044
166,3,person,914.3,558.3,76.2,167.7,0.8101
166,4,person,523.1,694.4,89.0,188.3,0.8841
166,5,person,338.6,460.5,64.7,153.9,0.4860
166,6,person,384.3,483.7,76.4,158.9,0.5541
166,7,person,1554.7,187.1,59.6,146.9,0.6129
166,8,person,945.8,425.9,57.8,155.7,0.6685
166,9,person,519.3,531.8,68.2,145.9,0.6540
166,10,person,1156.2,342.1,59.8,133.8,0.7383
166,11,person,1031.2,441.0,52.0,152.0,0.6701
166,12,person,1797.9,443.6,86.2,172.8,0.7731
166,13,person,172.9,803.0,99.0,190.4,0.8844
166,14,person,1247.9,460.3,75.6,175.5,0.8121
166,15,person,73.6,110.3,46.2,119.0,0.5651
166,16,person,700.3,551.6,79.4,198.8,0.8320
166,17,person,914.4,166.5,51.3,138.2,0.6016
166,18,person,1384.0,22.2,37.8,134.3,0.5721
166,19,person,1809.5,119.3,50.6,127.4,0.3067
166,20,person,1764.7,119.5,52.6,114.4,0.3867
166,21,person,209.6,24.0,55.1,123.7,0.3420
166,22,person,421.2,19.3,49.2,101.7,0.3034
166,23,handbag,676.1,655.3,51.2,56.7,0.6938
166,24,handbag,929.4,487.1,38.3,55.6,0.4256
166,25,person,713.4,58.2,46.0,127.3,0.2543
166,26,person,1735.4,220.3,70.1,155.6,0.5792
166,27,person,820.4,8.5,40.5,129.1,0.3427
166,28,person,6.1,591.2,37.2,138.7,0.6621
166,29,backpack,454.9,485.8,50.7,59.4,0.4022
166,30,frisbee,1632.6,334.9,37.2,18.7,0.4278
166,31,backpack,1733.7,236.0,59.2,58.6,0.3543
166,32,handbag,929.5,443.8,68.2,99.8,0.2865
167,1,person,680.0,112.5,48.4,140.7,0.5864
167,2,person,1064.5,286.4,61.1,145.7,0.6970
167,3,person,914.0,561.8,78.3,172.6,0.7988
167,4,person,523.8,698.3,87.3,186.0,0.8879
167,5,person,338.5,460.7,64.7,154.1,0.4733
167,6,person,383.7,483.4,76.8,159.1,0.5484
167,7,person,1554.4,185.3,58.9,145.3,0.6156
167,8,person,945.2,429.3,57.7,153.4,0.5945
167,9,person,518.9,534.3,69.2,147.7,0.6859
167,10,person,1155.5,345.5,61.5,135.9,0.7439
167,11,person,1031.5,439.0,52.3,154.1,0.7180
167,12,person,1800.7,446.4,84.9,169.8,0.7587
167,13,person,172.8,806.9,103.0,199.0,0.8983
167,14,person,1247.9,458.9,75.9,176.9,0.8163
167,15,person,73.8,111.4,45.9,118.3,0.5348
167,16,person,699.5,550.2,79.8,200.5,0.8307
167,17,person,914.0,169.0,52.4,141.1,0.5764
167,18,person,1384.0,22.3,37.8,134.5,0.5569
167,19,person,1810.5,119.7,51.1,128.0,0.3145
167,20,person,1766.0,120.1,53.3,115.6,0.3748
167,21,person,209.9,24.2,54.9,123.5,0.3000
167,22,handbag,675.0,654.0,50.4,56.7,0.6716
167,23,handbag,931.7,491.9,38.0,54.1,0.3731
167,24,person,714.1,55.6,44.7,123.9,0.2619
167,25,person,1735.3,223.3,70.7,158.1,0.5614
167,26,person,820.5,8.6,40.4,129.4,0.3538
167,27,person,4.8,579.7,41.6,153.9,0.6128
167,28,backpack,455.2,485.8,50.9,59.3,0.3833
167,29,backpack,1735.2,242.5,56.3,55.7,0.3456
168,1,person,679.7,110.1,47.6,138.4,0.5154
168,2,person,1063.4,282.6,61.5,146.1,0.7202
168,3,person,914.1,568.5,80.6,178.6,0.8226
168,4,person,524.4,703.7,85.0,181.2,0.8868
168,5,person,338.5,460.9,64.5,153.8,0.4499
168,6,person,384.2,483.8,76.6,158.4,0.5125
168,7,person,1553.5,183.1,58.8,144.8,0.7281
168,8,person,945.1,433.7,58.5,154.9,0.6131
168,9,person,516.6,539.3,72.8,156.4,0.7150
168,10,person,1154.7,350.9,63.4,138.6,0.7696
168,11,person,1032.2,435.5,52.6,156.6,0.6874
168,12,person,1801.7,452.1,87.9,176.4,0.7722
168,13,person,173.9,815.3,107.8,209.9,0.9127
168,14,person,1247.7,455.7,75.7,177.5,0.8244
168,15,person,73.7,111.8,45.8,118.3,0.4850
168,16,person,699.8,544.9,80.9,204.2,0.8382
168,17,person,913.0,172.8,53.9,145.2,0.5647
168,18,person,1383.9,22.4,37.8,134.9,0.5905
168,19,person,1813.1,121.3,50.6,126.9,0.3397
168,20,person,1767.3,122.0,54.5,118.8,0.3712
168,21,person,209.8,25.7,54.1,121.7,0.2801
168,22,handbag,673.5,648.9,50.6,57.7,0.6247
168,23,handbag,930.6,497.6,38.3,54.8,0.4370
168,24,person,713.7,52.1,44.5,123.6,0.3086
168,25,person,1736.1,228.1,70.4,157.4,0.5397
168,26,person,820.5,8.1,40.3,130.1,0.3312
168,27,person,4.5,575.8,43.8,160.5,0.6652
168,28,backpack,456.0,485.8,50.7,59.0,0.3147
168,29,backpack,1735.5,246.0,56.0,55.4,0.3737
168,30,person,1167.5,123.1,47.6,113.9,0.3188
168,31,tennis racket,1725.2,487.8,43.8,22.8,0.3547
169,1,person,679.0,108.3,47.7,138.5,0.5426
169,2,person,1062.2,280.3,62.2,147.2,0.7513
169,3,person,914.7,573.0,81.0,180.3,0.8290
169,4,person,524.5,707.3,83.7,178.1,0.8811
169,5,person,338.6,461.3,64.2,153.3,0.4252
169,6,person,384.8,484.0,76.3,158.1,0.4821
169,7,person,1552.9,181.7,59.1,145.6,0.7442
169,8,person,945.3,437.0,59.9,159.0,0.6220
169,9,person,515.4,543.4,73.9,160.0,0.7246
169,10,person,1154.9,354.6,63.9,138.6,0.7578
169,11,person,1032.9,432.5,52.5,157.6,0.6793
169,12,person,1801.1,456.4,90.2,181.9,0.7872
169,13,person,175.3,822.5,108.9,213.4,0.9140
169,14,person,1246.9,451.2,76.1,179.3,0.8046
169,15,person,73.5,111.8,45.9,118.7,0.5163
169,16,person,700.4,540.8,80.9,205.1,0.8241
169,17,person,912.4,175.7,54.6,147.0,0.5376
169,18,person,1383.9,22.5,37.9,135.2,0.5826
169,19,person,1814.1,122.6,50.6,126.6,0.3780
169,20,person,1768.9,123.5,53.1,115.7,0.4092
169,21,person,208.9,26.8,54.5,122.4,0.3313
169,22,handbag,672.8,644.4,50.7,58.8,0.6428
169,23,handbag,930.4,500.6,39.7,56.7,0.5777
169,24,person,713.3,49.7,44.6,124.0,0.3440
169,25,person,1736.5,231.5,70.2,157.0,0.5016
169,26,person,820.6,7.7,40.2,130.5,0.3398
169,27,person,4.7,577.0,44.2,160.0,0.6711
169,28,backpack,458.5,486.3,49.9,58.5,0.2716
169,29,backpack,1735.1,247.2,56.6,56.1,0.4079
169,30,handbag,16.0,610.9,32.9,52.0,0.3905
169,31,person,1168.7,121.9,47.4,112.8,0.3647
169,32,tennis racket,1725.5,488.3,43.5,22.7,0.3516
169,33,person,438.0,21.1,50.3,101.3,0.3082
170,1,person,678.5,107.2,47.8,138.5,0.5138
170,2,person,1061.4,278.7,62.9,148.6,0.7622
170,3,person,915.6,577.3,81.4,182.0,0.8339
170,4,person,525.1,709.7,83.1,176.0,0.8731
170,5,person,338.5,461.4,64.1,153.1,0.4150
170,6,person,385.1,483.7,76.3,158.4,0.4698
170,7,person,1552.4,180.8,59.4,146.6,0.7693
170,8,person,945.8,439.8,60.6,161.1,0.7233
170,9,person,515.3,547.5,73.8,160.8,0.7356
170,10,person,1155.9,356.7,63.9,137.8,0.7787
170,11,person,1033.4,430.1,52.0,157.7,0.7210
170,12,person,1801.6,460.3,90.9,183.8,0.8089
170,13,person,176.8,827.8,109.0,214.2,0.9029
170,14,person,1246.2,447.8,75.9,178.9,0.8004
170,15,person,73.5,111.9,45.8,118.6,0.5200
170,16,person,700.9,535.8,80.7,205.2,0.8209
170,17,person,911.8,178.0,54.9,148.0,0.6014
170,18,person,1383.7,22.6,37.9,135.3,0.6033
170,19,person,1816.1,122.8,50.1,125.5,0.3067
170,20,person,1769.1,124.1,53.3,115.9,0.3516
170,21,person,208.7,28.0,54.8,122.8,0.3143
170,22,handbag,674.7,640.6,48.3,56.9,0.6797
170,23,handbag,929.8,503.4,39.6,56.7,0.5344
170,24,person,713.9,47.4,44.7,124.2,0.3430
170,25,person,1737.1,233.9,70.2,157.3,0.5233
170,26,person,820.6,7.4,40.0,130.2,0.3692
170,27,person,4.6,579.1,44.2,158.0,0.6209
170,28,backpack,1736.1,250.0,56.5,56.0,0.4048
170,29,handbag,18.4,613.6,32.1,50.5,0.4932
170,30,person,1167.2,120.8,46.9,111.9,0.4500
170,31,person,440.9,21.5,51.5,101.5,0.3015
171,1,person,678.0,105.9,48.2,139.5,0.5444
171,2,person,1060.4,277.4,63.7,150.2,0.7466
171,3,person,916.4,581.2,82.0,184.0,0.8074
171,4,person,525.8,711.7,82.7,174.0,0.8531
171,5,person,338.1,460.9,64.2,153.6,0.4180
171,6,person,384.9,483.4,76.3,158.8,0.4586
171,7,person,1551.5,179.4,59.9,148.0,0.7788
171,8,person,945.7,441.5,60.8,161.5,0.6011
171,9,person,515.1,551.0,73.1,160.3,0.7412
171,10,person,1157.1,359.1,63.2,135.6,0.8045
171,11,person,1034.7,426.9,51.7,157.2,0.6839
171,12,person,1802.1,464.2,91.4,185.2,0.7711
171,13,person,177.9,834.4,108.2,213.4,0.8917
171,14,person,1246.4,443.9,75.3,177.6,0.8013
171,15,person,73.3,111.9,45.8,118.6,0.5561
171,16,person,702.3,532.7,80.0,202.9,0.8265
171,17,person,911.0,180.0,55.1,148.6,0.5925
171,18,person,1383.4,22.6,37.9,135.2,0.5825
171,19,person,1817.1,124.3,49.6,124.0,0.3031
171,20,person,1769.5,126.3,52.8,114.2,0.3728
171,21,person,208.2,29.3,55.2,123.8,0.2648
171,22,handbag,676.2,637.0,45.5,54.2,0.6235
171,23,handbag,930.8,503.7,40.8,58.0,0.5183
171,24,person,714.1,46.2,44.9,124.2,0.3473
171,25,person,1737.4,235.3,70.2,157.3,0.5810
171,26,person,820.5,6.2,40.0,130.7,0.3967
171,27,person,4.5,580.3,44.6,157.1,0.6100
171,28,backpack,1736.1,251.2,57.7,57.5,0.4466
171,29,handbag,19.8,615.9,31.8,49.8,0.5098
171,30,person,1167.2,119.6,47.4,112.8,0.5054
171,31,person,442.4,22.0,52.2,101.2,0.3556
172,1,person,677.4,105.0,48.6,140.1,0.5367
172,2,person,1059.3,276.5,64.3,151.3,0.7645
172,3,person,917.3,584.2,82.3,185.2,0.8328
172,4,person,526.1,713.7,82.4,171.4,0.8109
172,5,person,337.8,460.9,64.2,154.1,0.3911
172,6,person,383.8,483.4,76.3,158.6,0.4508
172,7,person,1550.4,178.7,60.2,148.4,0.7672
172,8,person,945.8,443.0,60.9,160.6,0.7271
172,9,person,514.9,554.6,72.6,159.9,0.7344
172,10,person,1158.4,360.3,62.8,134.3,0.8093
172,11,person,1035.8,423.1,50.7,154.5,0.6519
172,12,person,1802.2,468.2,91.5,185.6,0.7945
172,13,person,178.5,839.1,108.8,215.5,0.8855
172,14,person,1246.4,438.8,74.1,174.3,0.7892
172,15,person,73.3,111.8,45.7,118.7,0.5775
172,16,person,703.5,529.6,78.7,198.3,0.8262
172,17,person,909.7,181.7,54.9,148.0,0.5429
172,18,person,1383.1,22.7,37.9,135.0,0.5736
172,19,person,1818.7,124.6,49.4,123.7,0.2838
172,20,person,1769.4,127.8,53.1,114.1,0.4195
172,21,person,207.4,30.6,55.7,125.2,0.3043
172,22,handbag,677.0,632.3,44.3,53.4,0.6127
172,23,handbag,931.5,505.7,42.1,58.7,0.5940
172,24,person,715.0,44.3,45.3,125.1,0.2900
172,25,person,1738.1,236.8,69.8,155.9,0.5686
172,26,person,820.2,5.0,40.1,131.3,0.4231
172,27,person,4.1,581.5,45.0,156.3,0.5728
172,28,backpack,1736.9,253.1,56.7,56.7,0.3848
172,29,handbag,21.0,617.2,32.0,49.8,0.4297
172,30,person,1166.9,119.1,48.0,113.7,0.5008
172,31,person,443.7,21.3,53.2,101.6,0.3224
172,32,person,866.2,3.9,35.9,126.5,0.3094
172,33,tennis racket,1724.9,488.1,45.1,23.6,0.2561
173,1,person,676.1,103.7,49.2,141.2,0.5616
173,2,person,1058.3,274.4,65.0,153.3,0.7499
173,3,person,919.4,588.2,81.5,184.1,0.8098
