frame_no,detection_no,class,x,y,width,height,confidence
262,1,person,737,649,77,173,0.7886
262,2,person,1225,672,77,153,0.7757
262,3,person,1498,985,90,94,0.7740
262,4,person,920,382,61,161,0.7508
262,5,person,1461,12,54,126,0.7477
262,6,person,1306,919,105,160,0.7358
262,7,person,705,256,67,152,0.7344
262,8,person,937,39,53,140,0.6781
262,9,person,1239,161,55,142,0.6398
262,10,person,1795,76,108,171,0.6363
262,11,person,1031,190,37,120,0.6293
262,12,person,198,126,69,132,0.6288
262,13,person,1002,783,99,220,0.6280
262,14,person,1068,86,48,132,0.6271
262,15,person,1382,14,39,131,0.6204
262,16,person,960,1010,100,69,0.6060
262,17,person,441,908,92,168,0.5856
262,18,person,215,965,120,114,0.5835
262,19,person,1265,0,45,98,0.5580
262,20,person,1776,422,87,166,0.5073
262,21,person,1220,0,30,67,0.4778
262,22,person,1000,52,37,119,0.4733
262,23,person,419,454,90,154,0.4278
262,24,person,36,120,71,116,0.4199
262,25,handbag,1000,855,52,69,0.4087
262,26,person,385,470,74,161,0.3116
262,27,person,339,462,53,146,0.2854
262,28,backpack,1779,421,85,89,0.2529
263,1,person,737,648,77,174,0.8079
263,2,person,1226,679,77,158,0.7822
263,3,person,921,382,60,169,0.7785
263,4,person,705,251,68,155,0.7723
263,5,person,1304,912,102,167,0.7488
263,6,person,1498,981,93,98,0.7096
263,7,person,1459,12,54,126,0.7021
263,8,person,938,43,52,135,0.6711
263,9,person,197,126,69,135,0.6682
263,10,person,1382,14,40,131,0.6415
263,11,person,216,969,122,110,0.6275
263,12,person,1238,157,57,144,0.6193
263,13,person,1068,84,49,134,0.6094
263,14,person,1003,788,98,213,0.6009
263,15,person,441,911,93,165,0.5961
263,16,person,1267,0,45,95,0.5957
263,17,person,1031,188,36,123,0.5765
263,18,person,1795,83,106,159,0.5525
263,19,person,962,1014,96,64,0.5329
263,20,person,999,54,38,120,0.5192
263,21,person,1777,425,86,163,0.4613
263,22,person,1220,0,30,67,0.4498
263,23,person,420,453,89,153,0.4497
263,24,person,36,120,72,116,0.4426
263,25,person,385,471,74,159,0.4373
263,26,handbag,1000,858,49,67,0.3899
263,27,person,339,464,56,141,0.3338
263,28,dog,1773,425,92,164,0.2689
264,1,person,736,642,79,180,0.8025
264,2,person,1229,687,76,160,0.7994
264,3,person,705,250,64,155,0.7906
264,4,person,924,387,59,162,0.7453
264,5,person,1498,964,94,115,0.7293
264,6,person,1458,8,52,124,0.7168
264,7,person,1383,13,39,130,0.6857
264,8,person,1303,904,94,175,0.6557
264,9,person,937,48,51,131,0.6497
264,10,person,1066,82,52,134,0.6487
264,11,person,1238,154,58,139,0.6160
264,12,person,1272,0,42,91,0.5856
264,13,person,1026,793,78,206,0.5854
264,14,person,439,927,91,152,0.5803
264,15,person,218,977,126,102,0.5511
264,16,person,196,128,71,136,0.5351
264,17,person,1031,186,36,126,0.5078
264,18,person,1221,0,29,67,0.4611
264,19,person,1001,57,37,123,0.4601
264,20,person,1777,429,88,166,0.4555
264,21,person,1794,74,100,162,0.4359
264,22,person,724,3,49,115,0.4017
264,23,person,417,454,91,154,0.3647
264,24,person,36,119,70,116,0.3611
264,25,person,1900,102,19,98,0.3584
264,26,person,339,461,54,145,0.3412
264,27,person,388,473,70,160,0.3392
264,28,handbag,999,869,59,67,0.3386
264,29,person,1853,225,66,133,0.2700
264,30,bird,36,121,70,115,0.2541
264,31,bird,0,273,36,89,0.2539
264,32,person,1845,70,46,92,0.2533
265,1,person,1229,693,75,162,0.7982
265,2,person,736,638,78,183,0.7834
265,3,person,706,248,58,158,0.7686
265,4,person,924,387,60,165,0.7411
265,5,person,1239,150,57,136,0.7298
265,6,person,1458,8,50,124,0.7136
265,7,person,1383,13,39,131,0.6780
265,8,person,438,931,94,147,0.6583
265,9,person,1007,795,97,204,0.6524
265,10,person,937,48,53,132,0.6457
265,11,person,1498,958,94,121,0.6410
265,12,person,1066,81,52,134,0.6112
265,13,person,1272,0,43,90,0.5835
265,14,person,1794,75,98,157,0.5760
265,15,person,1002,59,37,123,0.5299
265,16,person,1031,183,39,129,0.4854
265,17,person,1293,900,98,179,0.4821
265,18,person,195,131,73,138,0.4804
265,19,person,1777,430,88,171,0.4654
265,20,person,1899,96,19,103,0.4626
265,21,person,1221,0,29,68,0.4550
265,22,person,726,4,50,114,0.4315
265,23,person,1855,226,63,132,0.3786
265,24,person,36,119,70,116,0.3680
265,25,person,340,463,56,142,0.3427
265,26,person,414,454,94,154,0.3305
265,27,handbag,999,870,55,73,0.2695
265,28,person,1844,71,46,136,0.2560
266,1,person,1230,695,75,168,0.7886
266,2,person,923,392,63,160,0.7761
266,3,person,736,636,78,183,0.7601
266,4,person,704,247,59,158,0.7597
266,5,person,1238,147,58,137,0.7579
266,6,person,1497,949,96,130,0.7203
266,7,person,436,936,96,143,0.7173
266,8,person,1457,6,50,127,0.7015
266,9,person,1288,896,102,183,0.6696
266,10,person,1383,13,39,131,0.6600
266,11,person,937,50,55,130,0.6410
266,12,person,1001,800,103,198,0.6070
266,13,person,1272,0,43,89,0.6002
266,14,person,194,132,74,140,0.5614
266,15,person,1066,80,50,134,0.5597
266,16,person,1791,81,99,149,0.5558
266,17,person,1002,59,38,125,0.5282
266,18,person,1031,181,39,130,0.4943
266,19,person,1220,0,29,68,0.4680
266,20,person,1858,224,61,131,0.4567
266,21,person,1774,434,93,176,0.4559
266,22,person,1897,90,21,109,0.4453
266,23,person,340,460,55,144,0.3729
266,24,person,727,3,53,115,0.3681
266,25,person,225,986,123,93,0.3623
266,26,person,1824,70,65,159,0.3519
266,27,person,36,119,71,116,0.3402
266,28,person,415,454,94,154,0.3122
267,1,person,923,395,61,156,0.7910
267,2,person,735,632,79,186,0.7641
267,3,person,1232,701,73,167,0.7592
267,4,person,1237,143,60,138,0.7479
267,5,person,703,247,60,159,0.7469
267,6,person,1457,5,48,127,0.7113
267,7,person,936,52,55,130,0.7102
267,8,person,1492,947,102,132,0.6915
267,9,person,1382,13,39,132,0.6543
267,10,person,1268,892,114,187,0.6493
267,11,person,1007,804,96,195,0.6113
267,12,person,1273,0,43,87,0.6070
267,13,person,435,941,94,137,0.5777
267,14,person,193,134,75,140,0.5776
267,15,person,1068,79,47,132,0.5634
267,16,person,1001,61,38,123,0.5442
267,17,person,1030,181,39,128,0.5331
267,18,person,1776,439,92,176,0.5229
267,19,person,1786,96,71,134,0.4719
267,20,person,1220,0,30,69,0.4620
267,21,person,228,990,123,89,0.4572
267,22,person,1788,94,104,135,0.4272
267,23,person,729,4,51,114,0.4011
267,24,person,1897,86,22,114,0.3725
267,25,person,1832,70,56,158,0.3615
267,26,person,1861,220,57,139,0.3579
267,27,person,417,455,91,155,0.3304
267,28,person,37,120,70,115,0.3182
267,29,person,339,463,56,143,0.3155
267,30,person,1001,66,36,92,0.2752
267,31,bird,37,122,69,114,0.2568
268,1,person,923,397,61,155,0.8187
268,2,person,734,630,80,183,0.8138
268,3,person,1490,944,105,135,0.7650
268,4,person,703,246,60,160,0.7501
268,5,person,1233,706,74,165,0.7413
268,6,person,934,51,57,131,0.7399
268,7,person,1236,143,61,133,0.7329
268,8,person,1268,888,111,191,0.7211
268,9,person,1457,4,48,128,0.7080
268,10,person,1004,808,101,191,0.6363
268,11,person,1382,13,40,133,0.6294
268,12,person,1067,76,50,130,0.6029
268,13,person,1000,65,36,119,0.5828
268,14,person,1273,0,45,85,0.5791
268,15,person,192,137,73,139,0.5563
268,16,person,1030,180,40,126,0.5396
268,17,person,1782,98,71,130,0.4726
268,18,bird,434,946,93,133,0.4526
268,19,person,1813,93,74,134,0.4270
268,20,person,730,13,56,105,0.4238
268,21,person,1220,0,30,69,0.4192
268,22,person,1777,443,90,177,0.4004
268,23,person,38,121,69,116,0.3790
268,24,person,419,455,90,155,0.3774
268,25,person,1892,80,26,124,0.3587
268,26,person,339,463,58,143,0.3225
268,27,backpack,1782,442,84,86,0.3141
268,28,person,1862,209,56,151,0.2992
269,1,person,733,623,81,177,0.8412
269,2,person,921,402,63,161,0.8154
269,3,person,703,242,60,165,0.7824
269,4,person,1233,712,76,162,0.7652
269,5,person,1493,935,102,144,0.7593
269,6,person,1237,143,61,133,0.7326
269,7,person,1453,3,49,123,0.7115
269,8,person,933,53,58,136,0.6822
269,9,person,1381,14,41,132,0.6356
269,10,person,1066,72,50,130,0.6280
269,11,person,1274,882,96,197,0.6166
269,12,person,999,819,106,206,0.6041
269,13,person,1764,97,84,129,0.5691
269,14,person,1271,0,48,85,0.5670
269,15,person,1001,70,36,114,0.5621
269,16,person,190,142,73,137,0.5192
269,17,person,37,121,69,119,0.5143
269,18,person,1031,176,40,122,0.5088
269,19,person,421,455,87,155,0.4560
269,20,person,1220,0,30,70,0.4404
269,21,person,733,18,53,101,0.4403
269,22,bird,431,959,92,119,0.4121
269,23,person,1779,447,87,177,0.4056
269,24,person,1828,93,55,129,0.3980
269,25,person,1885,73,33,131,0.3638
269,26,person,381,476,73,156,0.3636
269,27,person,339,464,56,144,0.3450
269,28,person,1797,97,83,128,0.2791
269,29,handbag,997,891,53,70,0.2788
269,30,person,1864,177,54,188,0.2616
270,1,person,732,620,82,171,0.8132
270,2,person,921,406,65,167,0.8083
270,3,person,1495,933,98,146,0.8061
270,4,person,704,240,58,166,0.7871
270,5,person,1232,716,78,159,0.7650
270,6,person,998,822,107,220,0.7429
270,7,person,1236,142,62,136,0.7214
270,8,person,1451,0,50,125,0.7042
270,9,person,931,53,59,140,0.6942
270,10,person,1261,879,105,200,0.6361
270,11,person,1381,15,42,131,0.6204
270,12,person,1067,71,47,130,0.6159
270,13,person,999,68,40,118,0.5859
270,14,person,1271,0,48,85,0.5844
270,15,person,1752,97,88,127,0.5400
270,16,person,189,143,74,138,0.4959
270,17,bird,430,961,91,118,0.4710
270,18,person,1031,175,40,120,0.4700
270,19,person,39,121,68,119,0.4604
270,20,person,420,456,88,155,0.4598
270,21,person,1774,450,93,180,0.4548
270,22,person,734,17,51,103,0.4357
270,23,person,1219,0,30,71,0.4324
270,24,person,1826,90,55,134,0.4317
270,25,person,1865,192,53,173,0.4082
270,26,person,1884,71,34,135,0.3951
270,27,person,339,464,57,144,0.3911
270,28,person,382,476,75,157,0.3906
270,29,handbag,997,894,52,75,0.3758
270,30,person,1299,880,65,199,0.3611
270,31,person,1873,67,45,171,0.3155
271,1,person,922,408,66,174,0.8383
271,2,person,705,237,58,166,0.7743
271,3,person,733,616,79,164,0.7741
271,4,person,1253,874,109,205,0.7485
271,5,person,997,828,108,226,0.7482
271,6,person,1228,718,82,158,0.7405
271,7,person,1452,0,48,124,0.7265
271,8,person,1497,927,97,152,0.7160
271,9,person,931,57,58,138,0.7103
271,10,person,1236,140,61,136,0.6860
271,11,person,1381,14,42,132,0.6294
271,12,person,1748,96,94,131,0.6290
271,13,person,1067,70,47,128,0.6248
271,14,person,999,69,40,117,0.6130
271,15,person,1271,0,48,86,0.5986
271,16,person,1032,174,39,117,0.5064
271,17,person,188,144,73,139,0.4840
271,18,person,1219,0,31,71,0.4472
271,19,person,1866,198,52,167,0.4405
271,20,person,1823,88,60,136,0.4049
271,21,person,421,455,87,155,0.3908
271,22,person,1885,68,34,139,0.3798
271,23,person,38,121,66,118,0.3694
271,24,person,381,476,74,159,0.3509
271,25,bird,426,966,94,113,0.3181
271,26,person,338,464,57,144,0.2961
271,27,person,1773,453,91,176,0.2800
271,28,person,740,19,45,101,0.2704
271,29,person,1877,64,42,178,0.2575
272,1,person,922,412,67,176,0.8364
272,2,person,1253,871,107,208,0.7906
272,3,person,1497,923,97,156,0.7897
272,4,person,703,236,58,165,0.7739
272,5,person,733,613,79,163,0.7620
272,6,person,1451,0,48,123,0.7389
272,7,person,931,59,59,136,0.7114
272,8,person,996,835,108,225,0.6918
272,9,person,1239,139,57,139,0.6855
272,10,person,1066,69,48,129,0.6325
272,11,person,1381,14,42,133,0.6312
272,12,person,1227,722,82,163,0.6225
272,13,person,1227,721,81,237,0.5963
272,14,person,1032,173,39,117,0.5902
272,15,person,1271,0,47,88,0.5779
272,16,person,1001,70,36,114,0.5386
272,17,person,1780,99,51,131,0.4631
272,18,person,1866,198,52,169,0.4568
272,19,person,1747,100,86,127,0.4526
272,20,person,186,146,74,137,0.4325
272,21,person,1219,0,31,72,0.4202
272,22,person,1769,456,96,177,0.3757
272,23,person,1882,65,36,142,0.3755
272,24,person,421,457,86,156,0.3738
272,25,person,1819,64,57,163,0.3558
272,26,person,38,120,66,119,0.3491
272,27,backpack,1777,456,87,89,0.3214
272,28,person,381,476,74,159,0.2944
273,1,person,920,418,67,173,0.8238
273,2,person,1252,867,104,205,0.7781
273,3,person,998,842,108,220,0.7710
273,4,person,1451,0,47,123,0.7662
273,5,person,705,236,57,163,0.7578
273,6,person,732,610,79,164,0.7515
273,7,person,1496,916,96,160,0.7233
273,8,person,929,59,59,141,0.7003
273,9,person,1241,138,56,139,0.6937
273,10,person,1226,725,84,161,0.6561
273,11,person,1381,14,41,133,0.6441
273,12,person,1066,69,48,129,0.6331
273,13,person,1270,0,48,87,0.5845
273,14,person,1032,171,38,118,0.5703
273,15,person,184,147,75,140,0.5481
273,16,person,999,72,37,112,0.5155
273,17,person,1747,99,82,129,0.5055
273,18,person,1777,100,51,130,0.4755
273,19,person,39,122,66,118,0.4750
273,20,person,1218,0,31,72,0.4380
273,21,person,1865,206,53,163,0.4363
273,22,person,421,457,87,155,0.4321
273,23,person,1880,65,38,147,0.3903
273,24,person,1775,457,88,173,0.3555
273,25,person,1821,95,46,125,0.3269
273,26,bird,422,974,95,104,0.2969
273,27,handbag,997,916,49,71,0.2820
273,28,person,1820,63,56,156,0.2797
274,1,person,731,604,80,169,0.8350
274,2,person,920,423,68,173,0.8340
274,3,person,1447,0,49,124,0.7982
274,4,person,928,61,61,142,0.7330
274,5,person,1493,905,101,173,0.7307
274,6,person,704,231,57,157,0.7222
274,7,person,1225,737,91,169,0.7218
274,8,person,1242,134,55,139,0.6947
274,9,person,1381,15,40,133,0.6419
274,10,person,998,849,107,226,0.6374
274,11,person,1064,68,47,129,0.6359
274,12,person,1748,96,76,133,0.6082
274,13,person,1031,170,39,119,0.6078
274,14,person,1271,0,47,86,0.5857
274,15,person,180,149,78,139,0.5548
274,16,person,998,75,41,119,0.5400
274,17,person,1864,127,54,247,0.5308
274,18,person,1236,864,100,181,0.5223
274,19,person,39,121,63,119,0.5175
274,20,person,1218,0,31,72,0.4806
274,21,person,1770,464,95,170,0.4543
274,22,person,422,458,86,153,0.4172
274,23,person,1808,99,50,128,0.4047
274,24,person,1873,61,46,130,0.3896
274,25,person,1147,0,40,75,0.3824
274,26,person,756,20,33,99,0.3496
274,27,person,1812,60,55,169,0.3350
274,28,person,0,283,26,99,0.3221
274,29,person,337,463,59,145,0.3139
274,30,person,1819,63,50,117,0.2738
274,31,bird,420,983,98,96,0.2587
275,1,person,919,425,68,174,0.8588
275,2,person,731,602,81,171,0.8136
275,3,person,1448,0,48,123,0.7809
275,4,person,706,227,56,154,0.7264
275,5,person,1495,901,100,178,0.7147
275,6,person,927,67,60,136,0.6936
275,7,person,1244,130,54,140,0.6859
275,8,person,1381,15,40,132,0.6360
275,9,person,1745,94,79,132,0.6230
275,10,person,1064,69,44,128,0.6190
275,11,person,998,853,104,225,0.6166
275,12,person,1032,170,37,119,0.5766
275,13,person,998,75,42,120,0.5661
275,14,person,1271,0,47,86,0.5467
275,15,person,1224,742,91,173,0.5342
275,16,person,180,149,78,140,0.5254
275,17,person,1863,123,55,253,0.5035
275,18,person,1808,101,47,123,0.4921
275,19,person,1771,465,94,170,0.4524
275,20,person,40,122,63,119,0.4415
275,21,person,1218,0,31,72,0.4225
275,22,person,1147,0,40,76,0.4067
275,23,person,758,22,35,100,0.3759
275,24,person,1871,59,48,116,0.3622
275,25,person,422,458,86,154,0.2957
275,26,person,337,462,60,147,0.2951
275,27,person,1817,60,51,113,0.2696
275,28,person,1224,741,96,287,0.2670
275,29,bird,336,460,61,151,0.2625
275,30,person,0,289,27,98,0.2621
276,1,person,921,427,66,173,0.8543
276,2,person,731,601,80,171,0.8105
276,3,person,1446,0,47,122,0.7766
276,4,person,707,225,57,154,0.7439
276,5,person,1494,895,101,184,0.7362
276,6,person,997,861,108,218,0.7112
276,7,person,927,70,61,133,0.7086
276,8,person,1244,131,54,138,0.7062
276,9,person,1746,94,73,130,0.6606
276,10,person,1381,15,40,132,0.6448
276,11,person,1062,68,47,132,0.6266
276,12,person,1217,746,101,260,0.6009
276,13,person,1032,169,36,120,0.5586
276,14,person,1271,0,46,86,0.5281
276,15,person,179,153,77,137,0.5112
276,16,person,999,82,41,116,0.5027
276,17,person,1864,103,54,276,0.4625
276,18,person,1806,66,56,156,0.4532
276,19,person,1801,91,52,133,0.4386
276,20,person,1218,0,31,72,0.4251
276,21,person,1774,465,91,168,0.4178
276,22,person,1148,0,38,76,0.4134
276,23,person,759,21,38,98,0.4003
276,24,person,40,122,62,120,0.3980
276,25,person,1814,59,52,126,0.3392
276,26,person,1872,57,46,114,0.3105
276,27,person,335,458,61,151,0.3051
276,28,person,1225,745,90,153,0.2914
276,29,handbag,998,929,61,80,0.2749
276,30,bird,337,460,62,151,0.2632
276,31,person,422,459,87,148,0.2610
277,1,person,922,429,66,173,0.8602
277,2,person,730,598,81,173,0.8553
277,3,person,1445,0,47,122,0.7856
277,4,person,1211,752,108,280,0.7317
277,5,person,706,224,58,154,0.7200
277,6,person,1493,887,102,192,0.7026
277,7,person,1244,130,55,134,0.6832
277,8,person,927,74,60,129,0.6806
277,9,person,998,864,105,215,0.6645
277,10,person,1746,93,99,131,0.6624
277,11,person,1381,15,40,132,0.6467
277,12,person,1030,167,39,122,0.6214
277,13,person,1061,69,49,130,0.6098
277,14,person,178,152,75,138,0.5739
277,15,person,1271,0,46,83,0.4949
277,16,person,1001,81,37,119,0.4732
277,17,person,40,122,61,121,0.4665
277,18,person,1813,56,49,117,0.4363
277,19,person,1865,139,53,242,0.4301
277,20,person,760,19,40,100,0.4251
277,21,person,1218,0,32,73,0.4173
277,22,person,1148,0,38,76,0.4135
277,23,person,1859,55,59,133,0.4130
277,24,person,1775,467,91,167,0.3786
277,25,person,335,458,59,151,0.3556
277,26,person,1865,217,53,168,0.3230
277,27,handbag,1277,900,48,55,0.3123
277,28,person,0,277,30,117,0.2830
277,29,person,421,460,89,147,0.2810
277,30,person,1799,57,67,160,0.2777
278,1,person,922,430,67,173,0.8504
278,2,person,731,596,80,175,0.8401
278,3,person,1493,882,103,195,0.7964
278,4,person,1444,0,49,123,0.7837
278,5,person,703,221,61,154,0.7683
278,6,person,997,867,108,212,0.7015
278,7,person,1244,128,55,131,0.6873
278,8,person,1218,756,99,276,0.6812
278,9,person,926,76,62,127,0.6761
278,10,person,1745,95,72,127,0.6670
278,11,person,1061,66,48,131,0.6613
278,12,person,1381,16,41,132,0.6321
278,13,person,1775,469,93,165,0.5511
278,14,person,177,154,75,138,0.5239
278,15,person,1271,0,47,82,0.5202
278,16,person,1003,83,35,116,0.4439
278,17,person,1866,54,52,125,0.4331
278,18,person,1810,55,50,122,0.4157
278,19,person,1148,0,38,76,0.4085
278,20,person,1218,0,32,73,0.4064
278,21,person,1030,165,38,124,0.3872
278,22,person,40,122,61,121,0.3662
278,23,person,335,458,58,152,0.3645
278,24,person,1797,61,69,158,0.3615
278,25,person,1865,247,53,142,0.3482
278,26,person,762,20,44,99,0.3413
278,27,person,1867,149,51,234,0.3079
278,28,handbag,1040,906,59,103,0.2960
278,29,person,381,477,55,157,0.2919
278,30,handbag,997,932,57,84,0.2815
278,31,person,421,460,86,151,0.2800
278,32,person,381,476,43,96,0.2650
279,1,person,1503,872,94,205,0.8382
279,2,person,733,591,78,178,0.8283
279,3,person,922,436,66,168,0.8256
279,4,person,1774,475,95,173,0.7907
279,5,person,998,874,104,205,0.7388
279,6,person,1441,0,49,120,0.7180
279,7,person,1218,764,99,268,0.7066
279,8,person,707,218,58,154,0.7035
279,9,person,928,75,59,128,0.6830
279,10,person,1059,61,49,134,0.6771
279,11,person,176,154,73,139,0.6742
279,12,person,1745,93,64,124,0.6343
279,13,person,1381,16,40,132,0.6160
279,14,handbag,997,954,55,69,0.6079
279,15,person,1245,124,54,130,0.5966
279,16,person,1004,87,36,114,0.5093
279,17,person,41,123,60,122,0.4964
279,18,person,1861,51,56,133,0.4604
279,19,person,1808,58,50,96,0.4299
279,20,person,421,461,87,150,0.4188
279,21,person,1797,58,61,147,0.4049
279,22,person,335,460,61,153,0.3953
279,23,person,377,476,72,155,0.3763
279,24,person,1272,0,48,80,0.3723
279,25,person,0,274,31,126,0.3592
279,26,person,1217,0,32,73,0.3398
279,27,person,1030,161,38,125,0.3318
279,28,person,1148,0,38,76,0.3290
279,29,person,1866,261,52,129,0.3120
279,30,person,379,475,51,103,0.2908
279,31,person,767,20,51,102,0.2900
279,32,handbag,996,881,92,165,0.2833
279,33,person,1874,144,44,127,0.2688
279,34,handbag,1264,870,45,73,0.2534
280,1,person,1505,866,90,209,0.8337
280,2,person,924,440,65,163,0.8071
280,3,person,733,588,79,178,0.7837
280,4,person,1004,879,101,200,0.7131
280,5,person,709,217,57,155,0.7115
280,6,person,1439,0,50,119,0.7039
280,7,person,930,77,57,128,0.7011
280,8,person,176,156,73,139,0.6714
280,9,person,1058,59,50,134,0.6703
280,10,person,1774,478,95,179,0.6592
280,11,person,1742,90,63,126,0.6512
280,12,person,1381,16,40,132,0.6273
280,13,person,1245,118,56,134,0.6207
280,14,handbag,997,954,50,71,0.5714
280,15,person,1003,87,37,115,0.5095
280,16,person,41,122,60,122,0.5018
280,17,person,1798,56,58,134,0.4957
280,18,person,0,275,31,128,0.3943
280,19,person,1860,49,58,121,0.3836
280,20,person,422,462,87,149,0.3682
280,21,person,1030,161,39,122,0.3681
280,22,person,1217,0,33,73,0.3624
280,23,person,768,22,53,101,0.3501
280,24,person,1148,0,38,76,0.3312
280,25,person,335,464,69,151,0.3309
280,26,person,1273,0,48,78,0.3215
280,27,person,379,474,63,148,0.3013
280,28,person,1867,263,52,127,0.2947
280,29,person,1229,766,89,244,0.2836
280,30,person,1870,87,49,182,0.2747
280,31,person,1873,141,45,130,0.2671
280,32,person,1194,768,122,261,0.2627
280,33,person,378,474,51,100,0.2576
281,1,person,733,584,78,174,0.8437
281,2,person,1505,862,91,214,0.8324
281,3,person,924,444,63,157,0.8191
281,4,person,711,216,56,148,0.7063
281,5,person,175,159,73,139,0.6939
281,6,person,929,79,56,127,0.6924
281,7,person,1058,58,50,131,0.6855
281,8,person,1440,0,48,111,0.6812
281,9,person,1008,882,98,195,0.6742
281,10,person,1739,85,66,131,0.6655
281,11,person,1381,16,40,132,0.6411
281,12,person,1245,119,57,132,0.6057
281,13,person,1801,57,53,125,0.5302
281,14,person,1003,88,37,114,0.5207
281,15,person,41,122,60,122,0.5156
281,16,person,1775,479,94,182,0.4643
281,17,person,422,462,86,149,0.4363
281,18,handbag,997,957,51,77,0.4303
281,19,person,0,275,31,128,0.4091
281,20,handbag,1252,874,50,66,0.3907
281,21,person,770,21,57,102,0.3905
281,22,person,1217,0,33,73,0.3817
281,23,person,334,459,62,154,0.3733
281,24,person,1032,158,38,121,0.3644
281,25,person,1860,49,57,117,0.3622
281,26,person,1867,82,51,188,0.3528
281,27,person,376,478,67,158,0.3522
281,28,person,1148,0,38,76,0.3390
281,29,person,1237,769,82,163,0.3068
281,30,person,1275,0,44,75,0.2845
281,31,person,377,475,55,101,0.2831
281,32,person,1187,852,115,179,0.2722
282,1,person,1506,859,90,216,0.8450
282,2,person,924,446,63,157,0.8236
282,3,person,734,579,76,176,0.8088
282,4,person,711,215,57,157,0.7205
282,5,person,1057,57,50,129,0.7047
282,6,person,1000,888,105,191,0.7026
282,7,person,1438,0,47,110,0.6957
282,8,person,931,80,54,129,0.6849
282,9,person,175,162,73,139,0.6623
282,10,person,1381,16,40,132,0.6370
282,11,person,1775,483,94,182,0.6293
282,12,person,1732,82,71,133,0.6279
282,13,person,1245,119,55,132,0.6247
282,14,person,41,122,58,121,0.5736
282,15,person,1234,773,87,159,0.5659
282,16,person,1031,154,39,121,0.5427
282,17,person,1001,90,37,112,0.5164
282,18,person,1801,55,50,125,0.5156
282,19,person,1872,98,47,172,0.4499
282,20,person,0,277,31,126,0.4397
282,21,handbag,996,961,53,76,0.4214
282,22,person,423,462,85,145,0.3895
282,23,person,1858,49,58,119,0.3846
282,24,person,774,20,49,104,0.3838
282,25,person,1185,854,113,176,0.3822
282,26,person,333,458,63,154,0.3687
282,27,person,1217,0,33,72,0.3537
282,28,person,1148,0,38,76,0.3298
282,29,person,377,479,64,157,0.3121
282,30,person,1276,0,44,75,0.2904
282,31,person,377,476,52,97,0.2646
283,1,person,1508,856,88,216,0.8377
283,2,person,735,576,76,171,0.8207
283,3,person,924,447,62,165,0.8123
283,4,person,1057,52,49,129,0.7461
283,5,person,999,893,107,186,0.7381
283,6,person,932,80,54,134,0.6873
283,7,person,1381,16,40,132,0.6835
283,8,person,712,214,57,158,0.6815
283,9,person,1233,778,90,150,0.6638
283,10,person,1437,0,47,107,0.6637
283,11,person,1776,489,94,162,0.6619
283,12,person,1244,118,57,132,0.6564
283,13,person,1728,85,70,129,0.6404
283,14,person,1183,819,108,209,0.5995
283,15,person,174,165,73,135,0.5834
283,16,person,40,122,59,122,0.5617
283,17,person,1001,91,39,111,0.5290
283,18,person,1796,56,53,126,0.5207
283,19,person,1870,93,48,173,0.4727
283,20,person,1031,155,38,114,0.4724
283,21,person,0,278,31,124,0.4662
283,22,person,1851,47,62,127,0.4012
283,23,person,1217,0,33,72,0.3533
283,24,person,1147,0,39,76,0.3436
283,25,person,1869,255,49,135,0.3363
283,26,person,1780,62,69,133,0.3259
283,27,person,373,476,77,158,0.2767
283,28,person,422,463,86,144,0.2682
283,29,person,332,458,62,153,0.2645
283,30,person,1776,86,55,125,0.2624
283,31,dog,422,463,87,148,0.2622
283,32,handbag,997,961,52,77,0.2512
284,1,person,1176,812,101,207,0.8493
284,2,person,1509,848,85,218,0.8271
284,3,person,736,570,75,159,0.8062
284,4,person,1055,49,50,128,0.7980
284,5,person,925,454,62,168,0.7961
284,6,person,1250,788,72,166,0.7826
284,7,person,1719,84,79,132,0.7261
284,8,person,1435,0,48,106,0.6968
284,9,person,174,167,69,142,0.6958
284,10,person,932,81,53,138,0.6953
284,11,person,713,212,57,150,0.6888
284,12,person,1001,905,107,174,0.6789
284,13,person,1244,116,56,135,0.6540
284,14,person,1381,16,40,131,0.6515
284,15,person,1846,47,62,130,0.6242
284,16,person,1797,54,50,127,0.5645
284,17,person,40,122,59,122,0.5621
284,18,person,1776,493,94,151,0.5492
284,19,person,999,93,42,112,0.5422
284,20,person,1033,154,37,110,0.5254
284,21,person,0,279,32,123,0.4471
284,22,person,1871,269,47,121,0.3905
284,23,person,1035,901,68,178,0.3818
284,24,person,1872,104,46,154,0.3814
284,25,handbag,997,979,51,70,0.3531
284,26,person,1147,0,39,77,0.3483
284,27,person,330,460,64,150,0.3244
284,28,person,422,463,86,142,0.2646
284,29,person,1216,0,33,73,0.2553
285,1,person,1177,805,94,211,0.8207
285,2,person,925,455,62,170,0.8169
285,3,person,1510,839,84,223,0.8133
285,4,person,1055,48,50,128,0.7629
285,5,person,736,567,76,156,0.7624
285,6,person,1255,793,71,172,0.7475
285,7,person,1434,0,49,106,0.6955
285,8,person,713,210,57,151,0.6912
285,9,person,1715,82,87,134,0.6882
285,10,person,172,169,70,140,0.6835
285,11,person,999,912,109,167,0.6766
285,12,person,932,81,54,140,0.6683
285,13,person,1381,16,40,131,0.6575
285,14,person,1245,113,55,136,0.6455
285,15,person,1845,46,62,131,0.6431
285,16,person,1777,497,95,185,0.6103
